"aggregated_crossings_id","barrier_id","internal_name","crossing_source","crossing_feature_type","crossing_type_code","barrier_status","transport_line_structured_name_1","rail_track_name","blue_line_key","watercourse_name","road_name","structure_type","structure_owner","private_owner_details","structure_list_status","assessment_type_completed","reason_for_exclusion","method_of_exclusion","partial_passability","partial_passability_notes","upstream_habitat_quality","constructability","estimated_cost_$","priority","type_of_rehabilitation","rehabilitated_by","rehabilitated_date","estimated_rehabilitation_cost_$","actual_project_cost_$","next_steps","timeline_for_next_steps","lead_for_next_steps","others_involved_in_next_steps","reason","notes","supporting_links","modelled_crossing_id","pscis_status","crossing_subtype_code","pscis_road_name","pscis_stream_name","pscis_assessment_comment","pscis_assessment_date","dam_name","dam_height","dam_owner","dam_use","dam_operating_status","utm_zone","utm_easting","utm_northing","downstream_route_measure","wscode","localcode","watershed_group_code","gnis_stream_name","barriers_anthropogenic_dnstr","barriers_anthropogenic_dnstr_count","barriers_anthropogenic_habitat_wcrp_upstr","barriers_anthropogenic_habitat_wcrp_upstr_count","barriers_ch_cm_co_pk_sk_dnstr","barriers_st_dnstr","barriers_wct_dnstr","ch_spawning_km","ch_rearing_km","ch_spawning_belowupstrbarriers_km","ch_rearing_belowupstrbarriers_km","cm_spawning_km","cm_spawning_belowupstrbarriers_km","co_spawning_km","co_rearing_km","co_rearing_ha","co_spawning_belowupstrbarriers_km","co_rearing_belowupstrbarriers_km","co_rearing_belowupstrbarriers_ha","pk_spawning_km","pk_spawning_belowupstrbarriers_km","sk_spawning_km","sk_rearing_km","sk_rearing_ha","sk_spawning_belowupstrbarriers_km","sk_rearing_belowupstrbarriers_km","sk_rearing_belowupstrbarriers_ha","st_spawning_km","st_rearing_km","st_spawning_belowupstrbarriers_km","st_rearing_belowupstrbarriers_km","wct_spawning_km","wct_rearing_km","wct_spawning_belowupstrbarriers_km","wct_rearing_belowupstrbarriers_km","all_spawning_km","all_spawning_belowupstrbarriers_km","all_rearing_km","all_rearing_belowupstrbarriers_km","all_spawningrearing_km","all_spawningrearing_belowupstrbarriers_km","set_id","total_hab_gain_set","num_barriers_set","avg_gain_per_barrier","dnstr_set_ids","rank_avg_gain_per_barrier","rank_avg_gain_tiered","rank_total_upstr_hab","rank_combined","tier_combined","label_in_wcrp","elko_region","geom"
"1004600159",NULL,NULL,"MODELLED CROSSINGS","ROAD, DEMOGRAPHIC","CBS","POTENTIAL","Hwy 3",NULL,356518027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,645232,5492555,"1715.89368522556","300.625474.584724.296913","300.625474.584724.296913","ELKR","Quail Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004600019",1,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.59395852016173","0","0.03","0","0","1.59","0.02","1.59","0.02","8722","1.59",2,"0.79500000000000000000",NULL,"40","30","36","26","C","no","above_elko","01010000E0BD0B00001EF9AC87FA5D3B41AA650A184752214100000000003A9040CB42382293CF9A40"
"1004600160",NULL,NULL,"MODELLED CROSSINGS","ROAD, DEMOGRAPHIC","CBS","POTENTIAL","Hwy 3",NULL,356567736,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600160,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,645518,5493040,"438.929589995849","300.625474.584724.306953","300.625474.584724.306953.092937","ELKR","Labelle Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004600018",1,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.660000942744081","0","0.01","0","0","0.66","0.01","0.66","0.01","6542","0.66",2,"0.33000000000000000000",NULL,"71","85","68","69","D","no","above_elko","01010000E0BD0B0000F5C9E575D85E3B418C90C2DF525621412C49A6120C449040C46DC299DF6E7B40"
"1004600174",NULL,NULL,"MODELLED CROSSINGS","ROAD, DEMOGRAPHIC","CBS","POTENTIAL","Cunliffe Rd",NULL,356483280,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,641813,5488477,"1397.591996824","300.625474.584724.272792","300.625474.584724.272792.089804","ELKR",NULL,"1024734259;1004600022;1004600135;1004600156;11e03b9a-0a3f-4022-b534-7e3de9eece2e",5,"1004600025;1004600176",2,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.50699999999988","0","0.52","0","0","1.51","0.52","1.51","0.52","13082","2.63",7,"0.37571428571428571429",NULL,"63","76","22","45","D","no","above_elko","01010000E0BD0B0000571FEE65C5523B41A1960922432F21410000000000908F40AA596A345ED69540"
"1004600176",NULL,NULL,"MODELLED CROSSINGS","ROAD, DEMOGRAPHIC","CBS","POTENTIAL","Dicken Rd",NULL,356483280,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600176,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,641922,5489193,"2234.19472054547","300.625474.584724.272792","300.625474.584724.272792.089804","ELKR",NULL,"1004600025;1004600174;1024734259;1004600022;1004600135;1004600156;11e03b9a-0a3f-4022-b534-7e3de9eece2e",7,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.670999999999879","0","0.67","0","0","0.67","0.67","0.67","0.67","13082","2.63",7,"0.37571428571428571429",NULL,"63","76","22","45","D","no","above_elko","01010000E0BD0B000047F036CCD5523B41B9F69EB5EA3421410000000000C08F404E4D69B26374A140"
"1004600189",NULL,NULL,"MODELLED CROSSINGS","ROAD, DEMOGRAPHIC","CBS","POTENTIAL","Dorita Cres",NULL,356502167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600189,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,648369,5540600,"2576.54009161881","300.625474.584724.574320","300.625474.584724.574320.362825","ELKR",NULL,"1004600051;11e03b9a-0a3f-4022-b534-7e3de9eece2e",2,"1004600044;1004600045",2,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.10699942685303","0","0.83","0","0","1.11","0.83","1.11","0.83","19622","1.07",2,"0.53500000000000000000",NULL,"50","38","40","34","D","no","above_elko","01010000E0BD0B000082B4D9A50B523B41D181A2C0A0C92241C2E7893EBD4B9440447FE3861421A440"
"1004600195",NULL,NULL,"MODELLED CROSSINGS","ROAD, DEMOGRAPHIC","CBS","POTENTIAL","Hwy 3",NULL,356481554,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600195,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,643501,5472634,"1016.64291044551","300.625474.584724.180931","300.625474.584724.180931.170128","ELKR",NULL,"1004600015;11e03b9a-0a3f-4022-b534-7e3de9eece2e",2,"1004601754;1004601761;1004601762;1024734150",4,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.673906309392004","0","0.04","0","0","0.67","0.04","0.67","0.04","143883","0.24",2,"0.12000000000000000000","{143882}","91","150","66","96","D","no","above_elko","01010000E0BD0B0000E4AF8BDA42613B4146D8B75B46B620410000000000D08D40C74D3BAE24C58F40"
"1004600227",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL","Coal Creek Rd",NULL,356565267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600227,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,644737,5483665,"87.3605952316161","300.625474.584724.253915.273759","300.625474.584724.253915.273759","ELKR",NULL,"11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0200000000000233","0","0.02","0","0","0.02","0.02","0.02","0.02","65402","0.02",1,"0.02000000000000000000",NULL,"102","119","137","118","D","no","above_elko","01010000E0BD0B00008E90BD1B85603B414FE4F363EE0C21410995865F4E6891409FB805FE13D75540"
"1004600317",NULL,NULL,"MODELLED CROSSINGS","ROAD, DEMOGRAPHIC","CBS","POTENTIAL","Hwy 3",NULL,356499930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,644313,5467413,"210.605981656289","300.625474.584724.157128","300.625474.584724.157128","ELKR","Tunnel Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.214000000000049","0.214000000000049","0.21","0.21","0.21","0.21","0.21","0.21","0.21","0.21","67582","0.21",1,"0.21000000000000000000",NULL,"79","93","105","87","D","no","above_elko","01010000E0BD0B0000BC73D9DB06673B418E625EA2A98E20415B6B2272C2AD8D409777A43364536A40"
"1004600320",NULL,NULL,"MODELLED CROSSINGS","ROAD, DEMOGRAPHIC","CBS","POTENTIAL","Hwy 3",NULL,356515139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600320,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,647722,5495948,"275.656226687593","300.625474.584724.318577.067207.185013","300.625474.584724.318577.067207.185013","ELKR",NULL,"11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004600470;1004606678",2,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.652999999999989","0","0.03","0","0","0.65","0.03","0.65","0.03","89382","0.65",3,"0.21666666666666666667",NULL,"78","92","69","72","D","no","above_elko","01010000E0BD0B00009D77F940EE653B41E6B9A331106F214129F75869816B9040971F8EE77F3A7140"
"1004600323",NULL,NULL,"MODELLED CROSSINGS","ROAD, DEMOGRAPHIC","CBS","POTENTIAL","Hwy 3",NULL,356561989,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600323,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,664627,5502171,"1008.26282713456","300.625474.584724.412090.240087.140502","300.625474.584724.412090.240087.140502.019832","ELKR","Summit Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004600126;1004600131;1004600132;1004600715;1004600735;1004600736;1004600739;1004600758;1004601393;1004602454;1004604257;1004606675;1004606677;1004606815;1004606818;1024734509",16,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.97532534249837","8.63704062632555","0.04","0.06","1.98","0.04","8.64","0.06","8.64","0.06","233262","1.86",5,"0.37200000000000000000",NULL,"64","77","6","37","D","no","above_elko","01010000E0BD0B0000B137F62954A43B415FE083F63FB021414B237553C50495407EDB1C451A828F40"
"1004600326",NULL,NULL,"MODELLED CROSSINGS","ROAD, DEMOGRAPHIC","CBS","POTENTIAL","private driveway",NULL,356551142,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600326,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,652410,5519247,"1043.80591266025","300.625474.584724.451535","300.625474.584724.451535.107231","ELKR","Dalzell Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004602324;1004602344;1024734829;1024734830",4,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.29849474849982","2.67693668891343","0.43","0.43","1.3","0.43","2.68","0.43","2.68","0.43","161322","0.43",1,"0.43000000000000000000",NULL,"59","72","21","41","D","no","above_elko","01010000E0BD0B00007021CA246A6C3B41069CD0EC3C2822410000000000149240D31C2B41394F9040"
"1004600327",NULL,NULL,"MODELLED CROSSINGS","ROAD, DEMOGRAPHIC","CBS","POTENTIAL","Hwy 3",NULL,356546584,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600327,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,642327,5474990,"771.719703173662","300.625474.584724.195960","300.625474.584724.195960.142132","ELKR",NULL,"11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.113000000000054","0","0.11","0","0","0.11","0.11","0.11","0.11","76302","0.11",1,"0.11000000000000000000",NULL,"92","108","120","106","D","no","above_elko","01010000E0BD0B000037FBB3A6865B3B41E3F78D4356C720410000000000088E40A5CDBCF3C11D8840"
"1004600328",NULL,NULL,"MODELLED CROSSINGS","ROAD, DEMOGRAPHIC","CBS","POTENTIAL","Hwy 3",NULL,356459087,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600328,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,643402,5473370,"102.053959860375","300.625474.584724.189098","300.625474.584724.189098","ELKR",NULL,"11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004601755;1004601757",2,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.46099999999998","0","0.33","0","0","1.46","0.33","1.46","0.33","141702","1.46",3,"0.48666666666666666667",NULL,"53","67","38","49","D","no","above_elko","01010000E0BD0B0000B4A4E85381603B410026A02BE0BB2041C634185643E58D40DFE60E1474835940"
"1004600342",NULL,NULL,"MODELLED CROSSINGS","ROAD, DEMOGRAPHIC","CBS","POTENTIAL","Hwy 3",NULL,356539871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600342,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,640640,5478562,"152.364991486178","300.625474.584724.218642","300.625474.584724.218642","ELKR",NULL,"11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.147999999999974","0","0.15","0","0","0.15","0.15","0.15","0.15","80662","0.15",1,"0.15000000000000000000",NULL,"86","100","114","93","D","no","above_elko","01010000E0BD0B0000BD92FBD631533B4123FCBD164EE12041492E8CE03D668E407F0EA002AE0B6340"
"1004600350",NULL,NULL,"MODELLED CROSSINGS","ROAD, DEMOGRAPHIC","CBS","POTENTIAL","Corbin Rd",NULL,356552233,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600350,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,659899,5500307,"78.4682840941177","300.625474.584724.412090.345758","300.625474.584724.412090.345758","ELKR",NULL,"11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004600115;1004606794;50276;50277",4,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.603000257539511","0","0.03","0","0","0.6","0.02","0.6","0.02","82842","0.38",3,"0.12666666666666666667",NULL,"90","106","76","81","D","no","above_elko","01010000E0BD0B0000808C23CBF0923B41F01EA55F0E9D214100000000000094403E5ED95DF89D5340"
"1004600352",NULL,NULL,"MODELLED CROSSINGS","ROAD, DEMOGRAPHIC","CBS","POTENTIAL","Corbin Rd",NULL,356567266,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600352,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,659690,5496921,"260.933575513698","300.625474.584724.412090.422790","300.625474.584724.412090.422790","ELKR",NULL,"11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0300000000001239","0","0.03","0","0","0.03","0.03","0.03","0.03","85022","0.03",1,"0.03000000000000000000",NULL,"100","114","132","114","D","no","above_elko","01010000E0BD0B0000D4409920D5933B41C425E8259F8221410000000000909440DEBAE0ECEF4E7040"
"1004600434",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356553447,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600434,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,668526,5488991,"139.874615594594","300.625474.584724.412090.745541.151998","300.625474.584724.412090.745541.151998","ELKR",NULL,"11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.827000000000054","0","0.83","0","0","0.83","0.83","0.83","0.83","87202","0.83",1,"0.83000000000000000000",NULL,"38","29","62","40","D","no","above_elko","01010000E0BD0B00004D99305E10BA3B417179F2C01A4E2141EC0A16BA3FAD97404AEBD7D9FC7B6140"
"1004600470",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356515139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600470,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,648069,5496016,"673.131180781755","300.625474.584724.318577.067207.185013","300.625474.584724.318577.067207.185013","ELKR",NULL,"1004606678;1004600320;11e03b9a-0a3f-4022-b534-7e3de9eece2e",3,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.256000000000042","0","0.26","0","0","0.26","0.26","0.26","0.26","89382","0.65",3,"0.21666666666666666667",NULL,"78","92","69","72","D","no","above_elko","01010000E0BD0B0000CCEED1A73D673B41DDDDF02EF06F2141891017E1929D9040037C82A80C098540"
"1004600480",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","OBS","PASSABLE",NULL,NULL,356557724,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600480,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,648203,5549515,"719.392730889462","300.625474.584724.639292","300.625474.584724.639292","ELKR",NULL,"11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1024747094",1,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.34799493348851","0","3.01","0","0","3.35","3.35","3.35","3.35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000644F97CBEE4C3B41964881AD8B0E2341B539FA43BF269440F2B21750247B8640"
"1004600508",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356568905,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600508,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,642777,5534936,"11500.1953339535","300.625474.584724.529811","300.625474.584724.529811.700279","ELKR","Weigert Creek","197534;11e03b9a-0a3f-4022-b534-7e3de9eece2e",2,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.807319071713328","0","0.81","0","0","0.81","0.81","0.81","0.81","374963","0.81",1,"0.81000000000000000000","{374962}","39","46","63","52","D","no","above_elko","01010000E0BD0B00006776A6C4373F3B413850887D219822414D78264E34089A400AF7B3001976C640"
"1004600588",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356569619,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600588,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,664258,5481252,"21623.8903732941","300.625474.584724.412090.486369","300.625474.584724.412090.486369.886917","ELKR",NULL,"1004600851;11e03b9a-0a3f-4022-b534-7e3de9eece2e",2,"1004600594",1,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.63318869514702","0","0.32","0","0","0.63","0.31","0.63","0.31","93743","0.63",2,"0.31500000000000000000","{93742}","73","139","73","92","D","no","above_elko","01010000E0BD0B0000CD0FB08468AD3B410ACAE311E20D2141FB779E69E1629C40D944E0FBF81DD540"
"1004600594",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356569619,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600594,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,664334,5480958,"21941.3836360287","300.625474.584724.412090.486369","300.625474.584724.412090.486369.916368","ELKR",NULL,"1004600588;1004600851;11e03b9a-0a3f-4022-b534-7e3de9eece2e",3,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.316189214904792","0","0.32","0","0","0.32","0.32","0.32","0.32","93743","0.63",2,"0.31500000000000000000","{93742}","73","139","73","92","D","no","above_elko","01010000E0BD0B00008AABB1B8D9AD3B41BEDCC4FAAE0B21417B26A9C0439E9C4035217E8D586DD540"
"1004600699",NULL,NULL,"MODELLED CROSSINGS","ROAD, DEMOGRAPHIC","CBS","POTENTIAL","private driveway",NULL,356446911,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600699,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,646067,5493822,"546.048564608026","300.625474.584724.311824","300.625474.584724.311824","ELKR",NULL,"11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1024752650",1,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.625501075434853","0","0.04","0","0","0.63","0.04","0.63","0.04","353162","0.63",2,"0.31500000000000000000",NULL,"73","88","72","71","D","no","above_elko","01010000E0BD0B00004520C03895603B41293C77A7EE5C214113E0F55D393D9040B859D77563108140"
"1004600715",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356561989,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600715,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,666234,5502364,"3097.44273827093","300.625474.584724.412090.240087.140502","300.625474.584724.412090.240087.140502.353023","ELKR",NULL,"1004600739;1004600131;1004606675;1004606677;1004600126;1004606815;1004600735;1004606818;1004600323;11e03b9a-0a3f-4022-b534-7e3de9eece2e",10,"1024734509",1,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.53656116217619","0","0.7","0","0","1.54","0.7","1.54","0.7","233263","2.13",6,"0.35500000000000000000","{233262}","68","202","12","94","D","no","above_elko","01010000E0BD0B00009E341C4676AA3B41EC022B325CB32141F4D3431DB0979540AA3497AEE232A840"
